isClosed,status,founded_at,funding_total_usd,milestones,ca_non_ca,closed_at_year,duration_days,log_funding_total_usd
1,2,2010,7650097.0,1.0,1,0,0,15.850228885460892
0,4,2007,2300000.0,2.0,0,0,0,14.648419680899378
1,3,2011,250000.0,2.0,1,2013,790,12.429216196844385
0,4,2010,1500000.0,1.0,0,0,0,14.22097566607244
0,4,2010,2100000.0,1.0,0,0,0,14.557447902693651
1,3,2005,800000.0,4.0,1,2008,1049,13.592367006650065
0,4,2004,11000000.0,1.0,0,0,0,16.213405830762646
0,4,2010,2080112.0,1.0,0,0,0,14.547932296381695
0,4,2008,250000.0,2.0,0,0,0,12.429216196844385
1,3,2010,690000.0,1.0,0,2012,699,13.444446876573442
1,3,2010,3050000.0,2.0,0,2013,1277,14.930652148583594
0,4,2009,2300000.0,1.0,0,0,0,14.648419680899378
0,4,2010,1314175.0,1.0,0,0,0,14.088719650285206
0,4,2010,60000.0,1.0,0,0,0,11.002099841204238
1,3,2006,15000000.0,1.0,0,2012,2202,16.523560759066484
1,3,2010,150000.0,2.0,0,2013,974,11.918390573078392
0,4,2010,5550000.0,3.0,1,0,0,15.529308485722618
0,4,2006,27800000.0,2.0,0,0,0,17.140546578660864
0,4,1994,17586275.0,1.0,0,0,0,16.68262932623769
0,4,2009,5500000.0,1.0,0,0,0,15.5202586502027
0,4,2013,23100000.0,2.0,0,0,0,16.955343175492022
0,4,2010,720000.0,3.0,0,0,0,13.487006490992238
0,4,2010,25000000.0,2.0,0,0,0,17.034386382832476
1,2,2010,6200000.0,2.0,0,0,0,15.64005985001532
0,4,2010,150000.0,1.0,0,0,0,11.918390573078392
0,4,2009,3850000.0,2.0,0,0,0,15.163583706263967
0,4,2011,2800000.0,2.0,1,0,0,14.845129975145433
0,4,2010,2110718.0,2.0,0,0,0,14.562538731928846
0,4,2011,6000000.0,1.0,1,0,0,15.60727002719233
0,4,2007,5303380.0,1.0,1,0,0,15.483854911104316
0,4,2006,101077.0,1.0,0,0,0,11.523637881599877
1,2,2006,12300000.0,3.0,0,0,0,16.325109820342647
0,4,2010,3500000.0,2.0,0,0,0,15.068273526459642
0,4,2008,50000.0,1.0,0,0,0,10.819778284410283
1,2,2005,389653.0,1.0,0,0,0,12.873011878459314
0,4,2007,6066599.0,1.0,1,0,0,15.618308709470556
0,4,2010,3800000.0,1.0,1,0,0,15.150511624696614
0,4,2010,50000.0,1.0,1,0,0,10.819778284410283
0,4,1973,1509600.0,1.0,0,0,0,14.227355273036478
0,4,2009,2391664.0,1.0,0,0,0,14.687499915958648
0,4,2001,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2010,750000.0,2.0,0,0,0,13.527828485512494
0,4,2011,14450.0,1.0,0,0,0,9.57844969354058
0,4,2005,112000.0,1.0,0,0,0,11.626254150277232
0,4,2000,1000000.0,2.0,0,0,0,13.815510557964274
0,4,1999,2600000.0,1.0,0,0,0,14.77102200299171
0,4,2010,1500000.0,2.0,1,0,0,14.22097566607244
0,4,2009,150000.0,1.0,0,0,0,11.918390573078392
1,2,2005,7500000.0,1.0,1,0,0,15.83041357850654
0,4,2010,1400000.0,2.0,0,0,0,14.151982794585487
0,4,2011,50000.0,1.0,0,0,0,10.819778284410283
0,4,2010,10784000.0,1.0,0,0,0,16.193574112134225
0,4,2009,257320.0,1.0,0,0,0,12.458075725524935
0,4,2005,7709323.0,3.0,1,0,0,15.857940933642656
0,4,2010,350000.0,1.0,0,0,0,12.765688433465597
0,4,2008,9200000.0,1.0,0,0,0,16.034714042019267
1,2,2008,400000.0,2.0,1,0,0,12.89921982609012
0,4,2010,100000.0,1.0,0,0,0,11.512925464970229
0,4,2008,4800000.0,2.0,1,0,0,15.38412647587812
0,4,2009,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2010,23220856.0,1.0,1,0,0,16.96056139832628
0,4,2010,50000.0,1.0,0,0,0,10.819778284410283
1,3,2010,1500000.0,1.0,0,2012,699,14.22097566607244
0,4,2009,750000.0,2.0,1,0,0,13.527828485512494
0,4,2010,4015000.0,1.0,0,0,0,15.205547905363
0,4,2010,45000.0,1.0,0,0,0,10.714417768752456
0,4,2007,15000000.0,1.0,1,0,0,16.523560759066484
0,4,2011,12500.0,1.0,0,0,0,9.433483923290392
1,3,2010,1276000.0,1.0,1,2013,1035,14.059240742886873
0,4,2009,3320000.0,3.0,0,0,0,15.01547534089267
0,4,2010,1600000.0,1.0,0,0,0,14.28551418721001
1,3,2011,112500.0,1.0,1,2013,762,11.630708500626612
0,4,2011,3096763.0,1.0,0,0,0,14.945867930357098
0,4,2010,20522.0,1.0,0,0,0,9.929252760422154
1,2,2006,5000000.0,1.0,1,0,0,15.424948470398377
0,4,2011,5250000.0,3.0,1,0,0,15.473738634567807
0,4,2011,953768.0,1.0,0,0,0,13.768175734272962
0,4,2009,50000.0,1.0,0,0,0,10.819778284410283
0,4,2008,4013000.0,1.0,0,0,0,15.205049649249052
0,4,2008,1750000.0,1.0,1,0,0,14.375126345899696
0,4,2010,3050000.0,2.0,1,0,0,14.930652148583594
0,4,2003,11000000.0,1.0,0,0,0,16.213405830762646
1,3,2010,9030000.0,2.0,0,2012,730,16.016062925393168
0,4,2009,29000000.0,1.0,0,0,0,17.182806387950748
0,4,2010,1040000.0,2.0,1,0,0,13.854731271117556
0,4,2011,9000000.0,4.0,1,0,0,16.012735135300492
0,4,2011,53448.0,1.0,0,0,0,10.886464497605314
1,2,2010,775000.0,2.0,0,0,0,13.560618308335483
0,4,2010,5675000.0,3.0,1,0,0,15.55158112133174
0,4,2005,3000000.0,1.0,0,0,0,14.914122846632385
1,3,2010,2000000.0,1.0,0,2011,173,14.50865773852422
0,4,2003,7400000.0,1.0,1,0,0,15.816990558174398
0,4,2010,680750.0,1.0,0,0,0,13.430950410536006
1,3,2011,21189.0,3.0,0,2013,912,9.961237458077033
0,4,2009,2000000.0,1.0,0,0,0,14.50865773852422
0,4,2010,1995326.0,3.0,0,0,0,14.506318003477686
0,4,2006,14500000.0,3.0,1,0,0,16.489659207390805
0,4,2007,3120000.0,1.0,1,0,0,14.953343559785663
1,3,2010,54494.0,2.0,0,2012,670,10.905845882847675
0,4,2011,4500000.0,2.0,0,0,0,15.319587954740548
0,4,1999,1000000.0,1.0,1,0,0,13.815510557964274
1,3,2010,100000.0,1.0,0,2013,1126,11.512925464970229
1,2,2010,2500000.0,2.0,1,0,0,14.73180128983843
0,4,2002,19800000.0,2.0,0,0,0,16.801192495664765
0,4,1992,10732800.0,1.0,0,0,0,16.18881503117097
0,4,2011,800000.0,2.0,0,0,0,13.592367006650065
0,4,2008,3200000.0,1.0,0,0,0,14.978661367769956
0,4,2007,5862712.0,3.0,1,0,0,15.584122853129749
0,4,1999,10159162.0,1.0,0,0,0,16.13388651639796
1,3,2003,600000.0,1.0,1,2012,3302,13.304684934198283
0,4,2000,100000.0,1.0,0,0,0,11.512925464970229
0,4,2010,1100000.0,2.0,1,0,0,13.9108207377686
0,4,2011,1800000.0,3.0,1,0,0,14.403297222866392
0,4,2001,17000000.0,1.0,0,0,0,16.64872390202049
0,4,2006,10000000.0,2.0,0,0,0,16.11809565095832
0,4,2010,875000.0,1.0,0,0,0,13.681979165339753
1,2,2006,2600000.0,2.0,0,0,0,14.77102200299171
0,4,2009,1000000.0,2.0,0,0,0,13.815510557964274
0,4,2010,27800000.0,3.0,1,0,0,17.140546578660864
0,4,2001,6000000.0,1.0,0,0,0,15.60727002719233
0,4,2010,9000000.0,3.0,0,0,0,16.012735135300492
0,4,2009,435414.0,1.0,0,0,0,12.98405258160648
1,2,2010,1200000.0,2.0,0,0,0,13.997832114758229
1,3,2010,1700000.0,2.0,1,2012,699,14.346138809026444
1,2,2007,1500000.0,2.0,0,0,0,14.22097566607244
0,4,2009,50000.0,1.0,0,0,0,10.819778284410283
1,2,2006,6500000.0,3.0,0,0,0,15.687312734865866
0,4,2007,200000.0,1.0,0,0,0,12.206072645530174
0,4,2008,100000.0,1.0,0,0,0,11.512925464970229
0,4,2010,750000.0,1.0,0,0,0,13.527828485512494
0,4,2011,120000.0,1.0,0,0,0,11.695247021764184
0,4,2009,1600000.0,1.0,0,0,0,14.28551418721001
0,4,2010,5500000.0,2.0,0,0,0,15.5202586502027
0,4,2010,1300000.0,1.0,0,0,0,14.077874822431763
0,4,2010,1600000.0,3.0,1,0,0,14.28551418721001
0,4,2011,284775.0,2.0,0,0,0,12.559454673768112
0,4,2010,25000.0,1.0,0,0,0,10.126631103850338
0,4,2009,29000000.0,3.0,0,0,0,17.182806387950748
0,4,2010,6000000.0,2.0,0,0,0,15.60727002719233
0,4,2010,1100000.0,1.0,0,0,0,13.9108207377686
0,4,2007,3200000.0,1.0,0,0,0,14.978661367769956
0,4,2007,450000.0,1.0,0,0,0,13.017002861746503
0,4,2009,1640000.0,1.0,0,0,0,14.31020679980038
1,3,2010,250000.0,1.0,1,2011,613,12.429216196844385
0,4,2011,155000.0,2.0,0,0,0,11.951180395901384
0,4,2008,17000000.0,3.0,0,0,0,16.64872390202049
0,4,2009,5000000.0,2.0,1,0,0,15.424948470398377
0,4,2009,5200000.0,2.0,0,0,0,15.464169183551656
1,3,2007,150000.0,1.0,0,2012,1762,11.918390573078392
1,3,2006,2100000.0,1.0,0,2013,2557,14.557447902693651
1,2,2009,10571182.0,1.0,1,0,0,16.17364217751679
0,4,2010,2000000.0,2.0,1,0,0,14.50865773852422
0,4,2011,1250000.0,2.0,1,0,0,14.038654109278484
0,4,2008,383238.0,2.0,0,0,0,12.856411485089255
0,4,2010,1430000.0,1.0,0,0,0,14.17318500223609
0,4,2010,2000000.0,1.0,0,0,0,14.50865773852422
0,4,1996,150000.0,1.0,0,0,0,11.918390573078392
0,4,2009,1800000.0,1.0,0,0,0,14.403297222866392
0,4,2006,300000.0,1.0,0,0,0,12.611537753638338
0,4,2011,8500000.0,2.0,1,0,0,15.955576721460544
0,4,2010,18000000.0,2.0,0,0,0,16.70588231586044
0,4,2010,1530000.0,1.0,0,0,0,14.24077829336862
0,4,2010,500000.0,1.0,0,0,0,13.122363377404328
0,4,2007,1200000.0,1.0,0,0,0,13.997832114758229
0,4,2007,4900000.0,1.0,0,0,0,15.404745763080856
0,4,2011,1025000.0,4.0,0,0,0,13.840203170554645
0,4,2010,16200000.0,3.0,0,0,0,16.600521800202614
0,4,2009,3150000.0,3.0,0,0,0,14.962913010801817
0,4,2006,2600000.0,1.0,0,0,0,14.77102200299171
0,4,2011,1305000.0,1.0,1,0,0,14.081713598738933
0,4,2010,100000.0,2.0,0,0,0,11.512925464970229
0,4,2010,5100000.0,2.0,1,0,0,15.444751097694557
1,2,2003,6000000.0,3.0,0,0,0,15.60727002719233
0,4,2010,11050000.0,2.0,0,0,0,16.217940985928035
0,4,2011,750000.0,2.0,1,0,0,13.527828485512494
0,4,2007,146067.0,1.0,0,0,0,11.891820699535774
0,4,2011,55000.0,1.0,1,0,0,10.915088464214609
0,4,2010,40000.0,2.0,1,0,0,10.596634733096073
0,4,2011,550000.0,2.0,0,0,0,13.217673557208654
0,4,2006,3200000.0,1.0,0,0,0,14.978661367769956
0,4,1998,6000000.0,3.0,1,0,0,15.60727002719233
1,2,2006,4000000.0,4.0,1,0,0,15.201804919084164
0,4,2010,1625000.0,2.0,1,0,0,14.301018373745976
0,4,1997,22500000.0,1.0,0,0,0,16.929025867174648
0,4,2011,4889463.0,1.0,0,0,0,15.402593039469922
0,4,2011,500000.0,1.0,1,0,0,13.122363377404328
0,4,2009,20000000.0,1.0,0,0,0,16.811242831518264
0,4,2011,4000000.0,2.0,0,0,0,15.201804919084164
0,4,2010,4250000.0,2.0,0,0,0,15.2624295409006
1,3,1990,600000.0,1.0,0,2012,8220,13.304684934198283
0,4,2010,5600000.0,2.0,0,0,0,15.538277155705378
0,4,2010,12500000.0,2.0,0,0,0,16.34123920227253
0,4,2010,8000000.0,2.0,0,0,0,15.89495209964411
0,4,2006,300000.0,1.0,1,0,0,12.611537753638338
0,4,2010,1000000.0,2.0,0,0,0,13.815510557964274
1,3,2011,700000.0,2.0,1,2011,0,13.458835614025542
0,1,1984,204142.0,1.0,0,0,0,12.226571109107498
0,4,2009,500000.0,1.0,0,0,0,13.122363377404328
0,4,2010,15300000.0,2.0,1,0,0,16.543363386362664
0,4,2010,450000.0,1.0,0,0,0,13.017002861746503
0,4,2010,35000.0,1.0,0,0,0,10.46310334047155
0,4,2010,2000000.0,1.0,0,0,0,14.50865773852422
0,4,1997,4286189.0,2.0,0,0,0,15.27090855110361
0,4,2010,2900000.0,1.0,0,0,0,14.880221294956703
0,4,2008,2540000.0,1.0,0,0,0,14.74767463899472
0,4,1988,5067737.0,1.0,0,0,0,15.438404924838256
0,4,2010,600000.0,1.0,1,0,0,13.304684934198283
0,4,2010,100000.0,1.0,0,0,0,11.512925464970229
0,4,2011,60000.0,1.0,1,0,0,11.002099841204238
0,4,2007,500000.0,2.0,0,0,0,13.122363377404328
0,4,2011,1000000.0,2.0,0,0,0,13.815510557964274
0,4,2010,140000.0,1.0,0,0,0,11.84939770159144
0,4,2011,900000.0,1.0,1,0,0,13.710150042306449
0,4,2008,4855000.0,1.0,0,0,0,15.395519659707562
0,4,2001,5000000.0,1.0,1,0,0,15.424948470398377
0,4,2008,418000.0,2.0,0,0,0,12.943236711506891
1,3,2010,150000.0,2.0,0,2011,518,11.918390573078392
0,4,2005,484316.0,1.0,0,0,0,13.090492865219128
0,4,2011,55000.0,1.0,0,0,0,10.915088464214609
0,4,2011,2000000.0,3.0,0,0,0,14.50865773852422
0,4,2007,13500000.0,1.0,1,0,0,16.41820024340866
0,4,2010,500000.0,1.0,0,0,0,13.122363377404328
0,4,2012,14100000.0,2.0,1,0,0,16.461685355348397
0,4,2009,7000.0,1.0,0,0,0,8.85366542803745
0,4,2006,100000.0,1.0,0,0,0,11.512925464970229
0,4,2010,90000.0,1.0,1,0,0,11.407564949312402
0,4,2010,10000000.0,4.0,0,0,0,16.11809565095832
0,4,2010,3200000.0,1.0,0,0,0,14.978661367769956
0,4,2010,25000.0,1.0,0,0,0,10.126631103850338
0,4,2010,670000.0,3.0,0,0,0,13.415032991367148
0,4,2010,150000.0,2.0,1,0,0,11.918390573078392
0,4,2010,5000.0,1.0,1,0,0,8.517193191416238
0,4,2004,21400000.0,3.0,1,0,0,16.87890147999208
1,3,2011,1100000.0,3.0,0,2012,486,13.9108207377686
0,4,2010,3750000.0,1.0,0,0,0,15.137266397946592
0,4,2010,5000000.0,3.0,0,0,0,15.424948470398377
0,4,2007,10168408.0,3.0,0,0,0,16.134796216931534
0,4,2009,30000.0,1.0,0,0,0,10.308952660644293
0,4,2011,28500000.0,1.0,0,0,0,17.16541464523888
0,4,2009,14550000.0,3.0,1,0,0,16.493101551581777
1,3,2010,20000.0,2.0,0,2012,700,9.903487552536127
0,4,2009,246560.0,1.0,0,0,0,12.415360650553945
1,3,2010,195420.0,1.0,0,2012,697,12.182906367498337
1,2,2011,1500000.0,3.0,0,0,0,14.22097566607244
0,4,2009,30000.0,1.0,0,0,0,10.308952660644293
0,4,1999,10000000.0,2.0,0,0,0,16.11809565095832
0,4,2011,250000.0,1.0,0,0,0,12.429216196844385
0,4,2011,50000.0,1.0,0,0,0,10.819778284410283
0,4,2010,400000.0,1.0,0,0,0,12.89921982609012
1,3,2011,150000.0,1.0,1,2012,334,11.918390573078392
0,4,2012,3066809.0,2.0,0,0,0,14.936148165317585
0,4,2010,2700000.0,2.0,0,0,0,14.808762330974558
0,4,2012,2490000.0,3.0,1,0,0,14.727793268440893
1,3,2010,70000.0,1.0,0,2013,959,11.156250521031495
0,4,2011,2300000.0,2.0,0,0,0,14.648419680899378
0,4,2009,640086.0,2.0,0,0,0,13.369357821308345
0,4,2008,4400000.0,1.0,0,0,0,15.29711509888849
0,4,1999,3000000.0,1.0,0,0,0,14.914122846632385
0,4,2010,16500000.0,3.0,0,0,0,16.61887093887081
0,4,2010,100000.0,1.0,1,0,0,11.512925464970229
0,4,2008,5500000.0,1.0,0,0,0,15.5202586502027
0,4,2010,1600000.0,3.0,0,0,0,14.28551418721001
1,3,2009,5000000.0,2.0,1,2013,1546,15.424948470398377
0,4,2008,14720080.0,3.0,0,0,0,16.504723106032845
0,4,2010,18000000.0,3.0,1,0,0,16.70588231586044
0,4,2010,1250000.0,2.0,0,0,0,14.038654109278484
0,4,2009,6014820.0,1.0,0,0,0,15.609736981756116
1,2,2003,6000000.0,1.0,1,0,0,15.60727002719233
0,4,2009,5600000.0,2.0,0,0,0,15.538277155705378
0,4,2007,8655804.0,1.0,0,0,0,15.973740636558803
0,4,2010,835000.0,3.0,0,0,0,13.635187003832993
0,4,2002,3090000.0,1.0,0,0,0,14.943681648873929
0,4,2009,26000000.0,2.0,0,0,0,17.073607095985757
0,4,2010,11950000.0,3.0,0,0,0,16.296241836341792
1,3,2004,10500000.0,1.0,0,2013,3439,16.166885815127753
1,3,2011,9500.0,1.0,0,2012,296,9.159047077588632
0,4,2009,12000000.0,1.0,0,0,0,16.300417207752275
1,2,2004,1392000.0,1.0,1,0,0,14.146252119876502
0,4,2010,4600000.0,2.0,1,0,0,15.341566861459324
0,4,2007,245000.0,3.0,0,0,0,12.409013489526863
0,4,2010,4261414.0,1.0,0,0,0,15.265111588053305
0,4,2003,1998990.0,2.0,1,0,0,14.508152610968772
0,4,2010,1100000.0,2.0,1,0,0,13.9108207377686
1,3,2009,5000000.0,1.0,0,2012,1121,15.424948470398377
0,4,2008,3897500.0,2.0,0,0,0,15.17584587991407
1,2,1998,3049999.0,1.0,1,0,0,14.930651820714688
0,4,2010,239253.0,2.0,0,0,0,12.38527684842154
0,4,2010,4400000.0,3.0,1,0,0,15.29711509888849
0,4,2010,22500.0,1.0,1,0,0,10.021270588192513
1,2,2010,1900000.0,1.0,0,0,0,14.457364444136669
0,4,2008,16749993.0,2.0,0,0,0,16.633908398324813
0,4,2008,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2011,18500000.0,3.0,0,0,0,16.733281290048552
0,4,2009,1356885.0,1.0,0,0,0,14.12070218946317
1,3,2004,4800000.0,1.0,0,2013,3288,15.38412647587812
0,4,2011,800000.0,1.0,1,0,0,13.592367006650065
0,4,1999,1009706.0,1.0,0,0,0,13.825169757333873
0,4,2008,39080.0,1.0,0,0,0,10.57336610615672
0,4,2010,310000.0,1.0,1,0,0,12.644327576461327
0,4,2009,2000000.0,2.0,1,0,0,14.50865773852422
0,4,2005,3000000.0,1.0,0,0,0,14.914122846632385
0,4,2010,1100000.0,1.0,0,0,0,13.9108207377686
1,2,2007,1420698.0,1.0,0,0,0,14.166658858102435
0,4,2007,864060.0,1.0,0,0,0,13.669397489819485
0,4,2010,180000.0,1.0,0,0,0,12.100712129872347
0,4,2008,387700.0,1.0,0,0,0,12.86798712365902
0,4,2011,13755.0,1.0,0,0,0,9.529157673358675
1,3,2010,900000.0,1.0,0,2012,785,13.710150042306449
0,4,2008,1600000.0,1.0,0,0,0,14.28551418721001
0,4,2005,13000000.0,2.0,0,0,0,16.38045991542581
0,4,2011,14250000.0,3.0,0,0,0,16.472267464678932
0,4,2010,500000.0,2.0,0,0,0,13.122363377404328
0,4,2010,720050.0,1.0,0,0,0,13.487075933025528
0,4,2011,600000.0,1.0,0,0,0,13.304684934198283
0,4,2011,3100000.0,1.0,1,0,0,14.946912669455374
0,4,2006,2097106.0,1.0,0,0,0,14.55606885700901
0,4,2011,5000000.0,3.0,1,0,0,15.424948470398377
0,4,2009,2800000.0,2.0,1,0,0,14.845129975145433
0,4,2011,12000.0,1.0,0,0,0,9.392661928770137
0,4,2011,300000.0,1.0,0,0,0,12.611537753638338
1,3,2006,10000000.0,1.0,0,2010,1581,16.11809565095832
0,4,2010,300000.0,1.0,0,0,0,12.611537753638338
0,4,2011,571741.0,2.0,0,0,0,13.256441370615528
0,4,2011,130000.0,1.0,0,0,0,11.77528972943772
0,4,2010,350000.0,1.0,0,0,0,12.765688433465597
0,4,2010,19000000.0,2.0,0,0,0,16.759949537130716
0,4,2010,2282325.0,2.0,0,0,0,14.640705218194308
0,4,2011,1218000.0,2.0,0,0,0,14.01272072725198
0,4,2011,4450000.0,2.0,0,0,0,15.308414654142425
0,4,2010,500000.0,1.0,0,0,0,13.122363377404328
0,4,2010,4000000.0,1.0,0,0,0,15.201804919084164
1,2,2010,13000000.0,2.0,1,0,0,16.38045991542581
0,4,2011,1500000.0,1.0,0,0,0,14.22097566607244
0,4,2010,2000000.0,1.0,0,0,0,14.50865773852422
1,2,2011,3000000.0,2.0,1,0,0,14.914122846632385
0,4,2008,850000.0,1.0,1,0,0,13.652991628466498
0,4,2011,6000000.0,1.0,0,0,0,15.60727002719233
0,4,2007,5140000.0,1.0,0,0,0,15.452563637431348
0,4,2005,6400000.0,2.0,0,0,0,15.6718085483299
0,4,2010,4620000.0,2.0,1,0,0,15.345905263057922
1,3,2011,4200000.0,1.0,1,2013,912,15.250595083253597
0,4,2008,4750000.0,2.0,1,0,0,15.373655176010825
0,4,2010,27000.0,1.0,0,0,0,10.203592144986466
1,3,2007,100000.0,1.0,0,2012,1824,11.512925464970229
0,4,2010,7500000.0,1.0,0,0,0,15.83041357850654
0,4,2009,2273000.0,1.0,0,0,0,14.63661110283468
1,2,2002,13500000.0,1.0,0,0,0,16.41820024340866
0,4,2010,3000000.0,3.0,1,0,0,14.914122846632385
0,4,2010,5000000.0,1.0,0,0,0,15.424948470398377
0,4,2010,2500000.0,1.0,0,0,0,14.73180128983843
0,4,2000,1300000.0,1.0,1,0,0,14.077874822431763
1,2,1986,800000.0,2.0,0,0,0,13.592367006650065
0,4,2006,1000000.0,1.0,1,0,0,13.815510557964274
0,4,2011,1300000.0,1.0,1,0,0,14.077874822431763
0,4,2007,10000.0,1.0,1,0,0,9.210340371976184
0,4,2002,5709625.0,1.0,1,0,0,15.557663905219853
0,4,2010,7500000.0,1.0,0,0,0,15.83041357850654
0,4,2007,2300000.0,2.0,0,0,0,14.648419680899378
0,4,2010,12300000.0,2.0,0,0,0,16.325109820342647
0,4,2009,1300000.0,2.0,0,0,0,14.077874822431763
0,4,2006,2500000.0,1.0,1,0,0,14.73180128983843
0,4,2010,250000.0,1.0,0,0,0,12.429216196844385
0,4,2011,1500000.0,3.0,1,0,0,14.22097566607244
0,4,2009,1400000.0,2.0,1,0,0,14.151982794585487
0,4,2010,100000.0,1.0,0,0,0,11.512925464970229
1,3,2002,2000000.0,1.0,0,2013,3837,14.50865773852422
0,4,2012,711645.0,1.0,0,0,0,13.475334470548423
0,4,2011,1350000.0,2.0,0,0,0,14.115615150414612
0,4,2011,8000000.0,1.0,1,0,0,15.89495209964411
0,4,2011,5000000.0,1.0,0,0,0,15.424948470398377
0,4,2011,3000000.0,2.0,0,0,0,14.914122846632385
0,4,2010,5000000.0,3.0,1,0,0,15.424948470398377
0,4,2009,100000.0,1.0,0,0,0,11.512925464970229
0,4,2009,1100000.0,1.0,1,0,0,13.9108207377686
0,4,2006,25500000.0,1.0,0,0,0,17.054189010128656
0,4,2006,28587030.0,1.0,0,0,0,17.168463676425947
1,2,2007,10000000.0,3.0,1,0,0,16.11809565095832
0,4,2012,2200000.0,3.0,0,0,0,14.603967918328545
0,4,2008,2136505.0,1.0,0,0,0,14.57468187433963
0,4,2011,26000000.0,2.0,0,0,0,17.073607095985757
0,4,2006,13000000.0,1.0,0,0,0,16.38045991542581
0,4,2011,4238332.0,2.0,1,0,0,15.25968035358113
0,4,2009,1000000.0,1.0,1,0,0,13.815510557964274
0,4,2010,4797338.0,3.0,1,0,0,15.38357173870657
0,4,2007,2365800.0,2.0,0,0,0,14.676626789093774
0,1,1995,2300000.0,2.0,0,0,0,14.648419680899378
0,4,2010,6427926.0,1.0,0,0,0,15.676162493638865
0,4,2011,1450000.0,1.0,0,0,0,14.187074114396758
0,4,2005,800000.0,1.0,1,0,0,13.592367006650065
0,4,2011,50000.0,1.0,0,0,0,10.819778284410283
1,3,2006,1472100.0,2.0,0,2012,2190,14.202200510746104
0,4,2010,685000.0,1.0,0,0,0,13.437174117244362
0,4,2012,98400.0,2.0,1,0,0,11.496796083040344
0,4,2011,580000.0,1.0,0,0,0,13.270783382522602
0,4,2006,1700000.0,2.0,0,0,0,14.346138809026444
0,4,2010,20000000.0,2.0,0,0,0,16.811242831518264
0,4,2009,13304657.0,3.0,0,0,0,16.403624682279585
0,4,2011,2000000.0,2.0,0,0,0,14.50865773852422
0,4,1998,8500000.0,1.0,0,0,0,15.955576721460544
0,4,2009,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2003,10000000.0,1.0,1,0,0,16.11809565095832
0,4,2006,28080000.0,2.0,0,0,0,17.150568137121883
1,2,2001,3000000.0,1.0,0,0,0,14.914122846632385
0,4,2010,13500000.0,1.0,0,0,0,16.41820024340866
0,4,2010,25000000.0,2.0,0,0,0,17.034386382832476
0,4,2006,450000.0,1.0,1,0,0,13.017002861746503
0,4,2010,2000000.0,1.0,0,0,0,14.50865773852422
0,4,2004,2282118.0,2.0,1,0,0,14.64061451709446
1,2,2000,8000000.0,4.0,0,0,0,15.89495209964411
1,2,1999,5320000.0,1.0,0,0,0,15.486983861317826
0,4,2008,10000000.0,1.0,0,0,0,16.11809565095832
1,3,2005,2900000.0,1.0,0,2012,2252,14.880221294956703
1,2,2010,20000.0,2.0,1,0,0,9.903487552536127
0,4,2005,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2011,5000000.0,2.0,0,0,0,15.424948470398377
0,4,2010,750000.0,1.0,0,0,0,13.527828485512494
0,4,2011,285000.0,2.0,1,0,0,12.560244459250788
0,4,2007,1600000.0,1.0,0,0,0,14.28551418721001
0,4,2006,3500000.0,1.0,0,0,0,15.068273526459642
0,4,2007,8000000.0,1.0,0,0,0,15.89495209964411
0,4,2010,1500000.0,1.0,0,0,0,14.22097566607244
0,4,2005,3500000.0,3.0,1,0,0,15.068273526459642
1,2,2011,1700000.0,2.0,1,0,0,14.346138809026444
1,2,2010,6333407.0,2.0,1,0,0,15.661348879973906
1,2,2009,1020000.0,2.0,1,0,0,13.835313185260452
0,4,2003,270100.0,1.0,0,0,0,12.506547539780708
0,4,1930,7999399.0,3.0,0,0,0,15.894876971822086
1,3,2010,141410.0,1.0,0,2012,609,11.859418751301822
0,4,2010,6000000.0,2.0,0,0,0,15.60727002719233
0,4,2011,400000.0,3.0,0,0,0,12.89921982609012
0,4,2006,6900000.0,2.0,0,0,0,15.747031969567487
0,4,2009,1000000.0,2.0,0,0,0,13.815510557964274
0,4,2010,20400000.0,3.0,0,0,0,16.831045458814444
0,4,2011,1000000.0,2.0,0,0,0,13.815510557964274
0,4,2011,2598600.0,3.0,0,0,0,14.770483396430771
0,4,2008,6000000.0,1.0,0,0,0,15.60727002719233
0,4,2011,2600000.0,3.0,1,0,0,14.77102200299171
0,4,2008,285000.0,2.0,0,0,0,12.560244459250788
0,4,2007,1650000.0,1.0,0,0,0,14.316285845876765
0,4,2010,750000.0,1.0,1,0,0,13.527828485512494
0,4,2010,7650000.0,3.0,0,0,0,15.85021620580272
0,4,2006,2400000.0,1.0,0,0,0,14.690979295318174
0,4,2010,50000.0,1.0,0,0,0,10.819778284410283
1,2,2009,1300000.0,2.0,0,0,0,14.077874822431763
0,4,2008,6300000.0,3.0,0,0,0,15.65606019136176
0,4,2010,7452566.0,1.0,0,0,0,15.824068960583707
0,4,2011,3400000.0,2.0,0,0,0,15.03928598958639
0,4,2010,2600000.0,2.0,1,0,0,14.77102200299171
1,2,2010,4100000.0,2.0,0,0,0,15.226497531674536
0,4,2009,250000.0,1.0,0,0,0,12.429216196844385
0,4,2006,10200000.0,1.0,0,0,0,16.1378982782545
0,4,2010,6500000.0,3.0,0,0,0,15.687312734865866
