category_code,status,founded_at,first_investment_at,last_investment_at,investment_rounds,funding_rounds,funding_total_usd,milestones,relationships,top_3_cities,usa_non_usa,ca_non_ca,first_funding_at_year,last_funding_at_year,first_milestone_at_year,last_milestone_at_year,closed_at_year,isClosed,duration_days,log_funding_total_usd
0,4,2010,0,0,1.0,3.0,27644420.0,1.0,4.0,0,1,0,2011,2013,0,0,0,0,0,17.134934457248317
0,4,1997,0,0,1.0,1.0,2000000.0,1.0,5.0,0,1,1,2008,2008,0,0,0,0,0,14.508657738524219
0,4,2012,0,0,1.0,1.0,750000.0,1.0,1.0,0,0,0,2013,2013,0,0,0,0,0,13.527828485512494
1,4,2012,0,0,1.0,1.0,2039305.0,1.0,3.0,0,1,1,2012,2012,0,0,0,0,0,14.528119621499137
1,4,2007,0,0,1.0,3.0,5660000.0,1.0,3.0,1,1,0,2011,2012,0,0,0,0,0,15.548934450179365
1,4,2013,0,0,1.0,2.0,400000.0,1.0,1.0,0,1,0,2013,2013,0,0,0,0,0,12.89921982609012
0,4,2012,0,0,1.0,2.0,1050000.0,1.0,3.0,0,1,1,2012,2013,0,0,0,0,0,13.864300722133706
0,4,2012,0,0,1.0,2.0,375000.0,1.0,4.0,0,1,0,2013,2013,2012,2012,0,0,0,12.834681304952548
0,4,2013,0,0,1.0,1.0,260000.0,1.0,2.0,0,0,0,2013,2013,2013,2013,0,0,0,12.468436909997665
1,4,2013,0,0,1.0,1.0,40000.0,1.0,3.0,0,0,0,2013,2013,0,0,0,0,0,10.596634733096073
1,4,2012,0,0,1.0,1.0,210000.0,1.0,3.0,0,1,0,2012,2012,0,0,0,0,0,12.254862809699606
0,4,2013,0,0,1.0,1.0,500000.0,1.0,2.0,0,1,0,2013,2013,0,0,0,0,0,13.122363377404328
1,4,2014,0,0,1.0,1.0,70000.0,2.0,2.0,0,0,0,2013,2013,2013,2013,0,0,0,11.156250521031495
0,4,1998,0,0,1.0,1.0,1000000.0,1.0,1.0,0,0,0,2013,2013,0,0,0,0,0,13.815510557964274
0,4,2012,0,0,1.0,1.0,11000000.0,1.0,3.0,0,1,1,2013,2013,0,0,0,0,0,16.213405830762646
1,4,2010,0,0,1.0,2.0,12093422.0,1.0,1.0,0,1,0,2011,2013,0,0,0,0,0,16.308172226379508
0,4,2011,0,0,1.0,2.0,4150000.0,1.0,6.0,0,1,1,2013,2013,0,0,0,0,0,15.238618892206881
0,4,2004,0,0,1.0,3.0,3446554.0,1.0,1.0,0,1,0,2005,2013,0,0,0,0,0,15.052885449254156
1,4,2012,0,0,1.0,1.0,412500.0,1.0,2.0,0,1,0,2013,2013,2002,2002,0,0,0,12.929991484756872
0,4,2008,0,0,1.0,1.0,25000.0,1.0,3.0,0,1,0,2012,2012,0,0,0,0,0,10.126631103850338
1,4,1998,0,0,1.0,1.0,3500000.0,1.0,3.0,0,1,0,2008,2008,0,0,0,0,0,15.068273526459642
1,4,2009,0,0,1.0,1.0,127839.0,1.0,3.0,0,1,0,2012,2012,0,0,0,0,0,11.75852693869166
0,4,1996,0,0,1.0,1.0,5400000.0,1.0,3.0,0,0,0,2008,2008,0,0,0,0,0,15.501909511534503
1,4,2011,0,0,1.0,1.0,1188277.0,1.0,3.0,0,1,0,2012,2012,0,0,0,0,0,13.988014916709162
0,4,2012,0,0,1.0,1.0,20000.0,1.0,3.0,0,1,1,2012,2012,2013,2013,0,0,0,9.903487552536127
1,2,2005,0,0,1.0,1.0,3500000.0,1.0,3.0,0,0,0,2008,2008,0,0,0,1,0,15.068273526459642
0,4,2009,0,0,1.0,3.0,2466432.0,1.0,3.0,0,1,0,2012,2013,0,0,0,0,0,14.718283129845519
1,4,2006,0,0,1.0,1.0,2999969.0,1.0,2.0,0,1,0,2012,2012,0,0,0,0,0,14.91411251324566
0,4,2006,0,0,1.0,2.0,782000.0,1.0,2.0,0,1,0,2011,2012,0,0,0,0,0,13.569610019527449
0,4,2008,0,0,1.0,3.0,3215251.0,1.0,3.0,0,1,0,2012,2013,0,0,0,0,0,14.98341598414609
1,4,2012,0,0,1.0,1.0,9999997.0,1.0,3.0,0,1,1,2012,2012,0,0,0,0,0,16.118095350958274
1,4,2005,0,0,1.0,1.0,3200000.0,1.0,3.0,0,0,0,2008,2008,2010,2010,0,0,0,14.978661367769956
1,4,2011,0,0,1.0,1.0,400000.0,1.0,3.0,0,1,0,2012,2012,0,0,0,0,0,12.89921982609012
1,4,2008,0,0,1.0,1.0,323777.0,1.0,3.0,0,1,1,2012,2012,0,0,0,0,0,12.68781028620189
1,4,1995,0,0,1.0,3.0,4330001.0,1.0,5.0,0,1,1,2010,2012,2001,2001,0,0,0,15.281078330925528
1,4,2011,0,0,1.0,1.0,6564102.0,1.0,3.0,0,1,0,2012,2012,0,0,0,0,0,15.697126270376687
0,4,2011,0,0,1.0,2.0,624999.0,1.0,3.0,0,1,0,2012,2013,0,0,0,0,0,13.345505328717259
1,4,2007,0,0,1.0,1.0,2004554.0,1.0,2.0,0,1,0,2012,2012,0,0,0,0,0,14.510932150088221
1,4,2012,0,0,1.0,1.0,2000000.0,1.0,1.0,0,1,0,2013,2013,0,0,0,0,0,14.508657738524219
1,4,2005,0,0,1.0,2.0,1525000.0,1.0,3.0,0,1,0,2011,2012,0,0,0,0,0,14.237504968023648
1,4,2003,0,0,1.0,1.0,122368.0,1.0,2.0,0,1,0,2012,2012,0,0,0,0,0,11.714788176971018
1,4,2001,0,0,1.0,2.0,9078471.0,1.0,2.0,0,1,0,2012,2013,0,0,0,0,0,16.021416344327456
1,4,2005,0,0,1.0,1.0,1000000.0,1.0,3.0,0,1,0,2012,2012,0,0,0,0,0,13.815510557964274
0,4,2010,0,0,1.0,1.0,500000.0,1.0,2.0,0,0,0,2013,2013,0,0,0,0,0,13.122363377404328
0,2,2004,0,0,1.0,3.0,14700000.0,2.0,3.0,0,1,0,2007,2010,2008,2010,0,1,0,16.503358051748965
0,4,2012,0,0,1.0,1.0,600000.0,1.0,9.0,1,1,0,2012,2012,2013,2013,0,0,0,13.304684934198283
0,4,2009,0,0,1.0,2.0,725000.0,2.0,3.0,0,0,0,2010,2011,2009,2010,0,0,0,13.493926933836812
0,4,2013,0,0,1.0,1.0,14394889.0,1.0,1.0,0,0,0,2013,2013,0,0,0,0,0,16.482383770987916
0,4,2011,0,0,1.0,1.0,750000.0,1.0,2.0,1,0,0,2013,2013,2010,2010,0,0,0,13.527828485512494
0,4,2011,0,0,1.0,2.0,1857500.0,1.0,4.0,0,1,0,2011,2013,0,0,0,0,0,14.434742055574052
0,4,2013,0,0,1.0,2.0,50000.0,1.0,5.0,0,0,0,2013,2013,2013,2013,0,0,0,10.819778284410283
0,4,2011,0,0,1.0,1.0,200000.0,1.0,3.0,0,1,0,2012,2012,0,0,0,0,0,12.206072645530174
0,4,2013,0,0,1.0,1.0,4999672.0,1.0,3.0,0,1,1,2013,2013,0,0,0,0,0,15.4248828682466
0,4,2004,0,0,1.0,1.0,3120000.0,1.0,1.0,0,0,0,2008,2008,0,0,0,0,0,14.953343559785665
0,4,2012,0,0,1.0,1.0,125000.0,1.0,1.0,0,1,1,2012,2012,0,0,0,0,0,11.736069016284437
1,4,2012,0,0,1.0,1.0,200000.0,1.0,3.0,0,1,0,2012,2012,0,0,0,0,0,12.206072645530174
0,4,2004,0,0,1.0,2.0,2250000.0,1.0,3.0,0,1,0,2011,2013,0,0,0,0,0,14.626440774180603
0,4,2004,0,0,1.0,1.0,357956.0,1.0,1.0,0,1,0,2012,2012,0,0,0,0,0,12.788165352801462
1,4,2005,0,0,1.0,2.0,2797642.0,1.0,1.0,0,1,0,2011,2013,0,0,0,0,0,14.844287477486784
0,4,2011,0,0,1.0,1.0,4000000.0,1.0,2.0,0,1,0,2012,2012,0,0,0,0,0,15.201804919084164
0,4,2012,0,0,1.0,2.0,1675000.0,2.0,3.0,0,1,0,2013,2013,2013,2013,0,0,0,14.331323723241304
0,4,2006,0,0,1.0,1.0,700000.0,1.0,2.0,0,1,0,2012,2012,2013,2013,0,0,0,13.458835614025542
1,3,1999,0,0,1.0,2.0,10358200.0,1.0,3.0,0,1,1,2012,2012,0,0,2013,1,5326,16.153289034526424
0,4,2006,0,0,1.0,1.0,1664500.0,1.0,2.0,0,1,0,2011,2011,0,0,0,0,0,14.325035335997217
0,4,2005,0,0,1.0,1.0,5270180.0,1.0,1.0,0,1,0,2012,2012,0,0,0,0,0,15.477575075531979
1,4,2011,0,0,1.0,1.0,2621250.0,1.0,3.0,0,1,0,2012,2012,0,0,0,0,0,14.779161861198267
0,4,2012,0,0,1.0,1.0,3000000.0,1.0,2.0,0,1,0,2012,2012,0,0,0,0,0,14.914122846632385
0,4,2009,0,0,1.0,2.0,6000000.0,1.0,4.0,0,1,0,2012,2013,0,0,0,0,0,15.60727002719233
0,4,2005,0,0,1.0,1.0,649500.0,1.0,1.0,0,1,0,2012,2012,0,0,0,0,0,13.383958115092792
0,4,2009,0,0,1.0,1.0,212697.0,1.0,1.0,0,0,0,2012,2012,0,0,0,0,0,12.267623896716506
1,4,2008,0,0,1.0,2.0,8250080.0,1.0,2.0,0,1,1,2012,2012,0,0,0,0,0,15.925733455233546
0,4,2010,0,0,1.0,2.0,5299998.0,1.0,4.0,0,1,0,2012,2013,2011,2011,0,0,0,15.483217001163789
1,4,2010,0,0,1.0,1.0,192000.0,1.0,3.0,0,1,1,2011,2011,0,0,0,0,0,12.165250651009918
1,3,2006,0,0,1.0,3.0,11024912.0,1.0,3.0,0,1,0,2012,2013,0,0,2013,1,2557,16.21566799740592
1,4,2011,0,0,1.0,1.0,576000.0,1.0,1.0,0,1,0,2012,2012,0,0,0,0,0,13.263862939678027
0,4,2011,0,0,1.0,2.0,1250000.0,1.0,1.0,0,1,0,2011,2012,0,0,0,0,0,14.038654109278484
0,4,2007,0,0,1.0,1.0,40000.0,1.0,3.0,0,1,0,2012,2012,0,0,0,0,0,10.596634733096073
1,4,2010,0,0,1.0,1.0,267800.0,1.0,1.0,0,1,0,2012,2012,0,0,0,0,0,12.49799571223921
1,4,2013,0,0,1.0,1.0,25000.0,2.0,4.0,0,1,0,2013,2013,2013,2013,0,0,0,10.126631103850338
0,4,2013,0,0,1.0,1.0,3000000.0,1.0,3.0,1,1,1,2013,2013,2013,2013,0,0,0,14.914122846632385
0,4,2011,0,0,1.0,1.0,135000.0,1.0,2.0,0,1,0,2011,2011,2007,2007,0,0,0,11.813030057420567
0,4,2013,0,0,1.0,1.0,50000.0,1.0,1.0,0,1,0,2013,2013,2013,2013,0,0,0,10.819778284410283
0,4,2009,0,0,1.0,1.0,10000000.0,2.0,3.0,0,1,1,2013,2013,2013,2013,0,0,0,16.11809565095832
1,2,2008,0,0,1.0,3.0,2030882.0,2.0,5.0,0,1,0,2010,2011,2010,2012,0,1,0,14.523980739416288
0,4,2009,0,0,1.0,2.0,4325000.0,3.0,10.0,0,1,1,2009,2011,2012,2013,0,0,0,15.279922698348116
0,4,2006,0,0,1.0,2.0,21700000.0,3.0,15.0,0,1,1,2008,2012,2008,2013,0,0,0,16.892822818510687
1,4,2003,0,0,1.0,2.0,2072000.0,1.0,1.0,0,0,0,2006,2008,0,0,0,0,0,14.54402488236151
0,4,2012,0,0,1.0,1.0,35000.0,1.0,1.0,0,0,0,2013,2013,2012,2012,0,0,0,10.46310334047155
0,4,2012,0,0,1.0,1.0,50000.0,1.0,4.0,0,0,0,2013,2013,2012,2012,0,0,0,10.819778284410283
0,4,2007,0,0,1.0,2.0,2720070.0,1.0,4.0,0,0,0,2008,2010,2007,2007,0,0,0,14.81616817323515
1,4,2010,0,0,1.0,1.0,1000000.0,1.0,4.0,0,0,0,2013,2013,0,0,0,0,0,13.815510557964274
1,4,1995,0,0,1.0,1.0,475000.0,1.0,2.0,0,1,0,2012,2012,0,0,0,0,0,13.071070083016778
0,4,2012,0,0,1.0,1.0,2500000.0,1.0,1.0,0,0,0,2013,2013,0,0,0,0,0,14.73180128983843
0,4,2009,0,0,1.0,1.0,150000.0,1.0,2.0,0,1,0,2012,2012,0,0,0,0,0,11.918390573078392
0,4,1997,0,0,1.0,1.0,12879637.0,1.0,1.0,0,0,0,2013,2013,2012,2012,0,0,0,16.371158095013513
0,4,2011,0,0,1.0,2.0,5000000.0,1.0,5.0,0,0,0,2013,2013,2010,2010,0,0,0,15.424948470398375
1,4,1997,0,0,1.0,3.0,15065000.0,1.0,3.0,0,0,0,2005,2012,0,0,0,0,0,16.52788473054654
0,4,2012,0,0,1.0,1.0,20000.0,1.0,2.0,0,1,1,2013,2013,2012,2012,0,0,0,9.903487552536127
0,4,2003,0,0,1.0,2.0,1278086.0,1.0,3.0,0,1,0,2011,2012,0,0,0,0,0,14.060874204300326
0,4,2010,0,0,1.0,2.0,2100000.0,1.0,4.0,1,0,0,2011,2013,0,0,0,0,0,14.557447902693651
0,4,2012,0,0,1.0,1.0,175000.0,1.0,3.0,0,1,0,2012,2012,0,0,0,0,0,12.072541252905651
0,4,2012,0,0,1.0,2.0,8544226.0,1.0,1.0,0,1,1,2012,2013,0,0,0,0,0,15.960766291143145
0,3,2010,0,0,1.0,1.0,800000.0,1.0,1.0,1,1,0,2012,2012,0,0,2013,1,1297,13.592367006650065
0,4,2008,0,0,1.0,2.0,4375234.0,1.0,1.0,0,1,0,2012,2013,0,0,0,0,0,15.291470562057828
0,4,2006,0,0,1.0,1.0,1652571.0,1.0,3.0,0,1,0,2012,2012,0,0,0,0,0,14.317842814989236
0,4,2002,0,0,1.0,1.0,1760006.0,1.0,5.0,0,1,1,2012,2012,2011,2011,0,0,0,14.380827776099432
1,4,2009,0,0,1.0,3.0,2987405.0,1.0,2.0,0,1,0,2010,2012,0,0,0,0,0,14.909915675553119
1,4,2013,0,0,1.0,1.0,25000.0,1.0,2.0,0,0,0,2013,2013,2013,2013,0,0,0,10.126631103850338
0,4,2006,0,0,1.0,2.0,2438961.0,1.0,5.0,0,1,0,2011,2012,0,0,0,0,0,14.707082686910312
1,4,2011,0,0,1.0,2.0,1770000.0,1.0,2.0,1,1,0,2011,2012,0,0,0,0,0,14.386490104550012
1,4,2007,0,0,1.0,1.0,19000000.0,1.0,2.0,0,0,0,2013,2013,2013,2013,0,0,0,16.759949537130716
0,4,2005,0,0,1.0,1.0,500000.0,1.0,3.0,0,1,0,2012,2012,0,0,0,0,0,13.122363377404328
1,4,2001,0,0,1.0,2.0,375000.0,1.0,4.0,0,1,0,2011,2012,0,0,0,0,0,12.834681304952548
0,4,2003,0,0,1.0,2.0,8865598.0,1.0,4.0,0,1,0,2012,2013,0,0,0,0,0,15.997688951504148
0,4,2002,0,0,1.0,1.0,750000.0,1.0,1.0,0,0,0,2013,2013,0,0,0,0,0,13.527828485512494
0,4,2009,0,0,1.0,1.0,500000.0,1.0,3.0,0,0,0,2013,2013,0,0,0,0,0,13.122363377404328
1,4,1993,0,0,1.0,1.0,2400000.0,1.0,3.0,0,0,0,2013,2013,0,0,0,0,0,14.690979295318174
1,4,1997,0,0,1.0,1.0,682236.0,1.0,2.0,0,1,0,2012,2012,0,0,0,0,0,13.43313091802292
1,4,2010,0,0,1.0,1.0,100000.0,1.0,2.0,0,1,1,2012,2012,0,0,0,0,0,11.512925464970229
0,4,2013,0,0,1.0,1.0,35000.0,1.0,2.0,0,0,0,2013,2013,2013,2013,0,0,0,10.46310334047155
0,4,2012,0,0,1.0,1.0,50000.0,1.0,1.0,0,1,1,2012,2012,0,0,0,0,0,10.819778284410283
0,4,2012,0,0,1.0,1.0,30000.0,1.0,2.0,0,1,0,2013,2013,0,0,0,0,0,10.308952660644293
1,4,2012,0,0,1.0,1.0,1500000.0,1.0,3.0,0,1,1,2012,2012,2012,2012,0,0,0,14.22097566607244
0,4,2007,0,0,1.0,2.0,125000.0,1.0,5.0,0,0,0,2008,2011,0,0,0,0,0,11.736069016284437
0,4,2013,0,0,1.0,2.0,19299.0,1.0,7.0,0,0,0,2012,2013,2012,2012,0,0,0,9.86780856007911
1,4,2003,0,0,1.0,2.0,726000.0,1.0,3.0,0,0,0,2006,2008,0,0,0,0,0,13.495305293806933
1,4,2013,0,0,1.0,3.0,300000.0,1.0,3.0,0,0,0,2013,2013,2012,2012,0,0,0,12.611537753638338
1,4,2009,0,0,1.0,1.0,800000.0,1.0,1.0,0,1,0,2013,2013,2009,2009,0,0,0,13.592367006650065
0,4,2013,0,0,1.0,1.0,200000.0,1.0,3.0,0,1,0,2013,2013,0,0,0,0,0,12.206072645530174
0,4,2010,0,0,1.0,1.0,250000.0,1.0,3.0,0,1,0,2013,2013,2013,2013,0,0,0,12.429216196844383
0,4,2013,0,0,1.0,2.0,2400000.0,2.0,2.0,1,1,1,2013,2013,2013,2013,0,0,0,14.690979295318174
0,4,2012,0,0,1.0,1.0,330000.0,1.0,2.0,0,0,0,2013,2013,2012,2012,0,0,0,12.706847933442663
1,4,2013,0,0,1.0,2.0,90000.0,1.0,1.0,0,1,0,2013,2013,2013,2013,0,0,0,11.407564949312402
1,4,2012,0,0,1.0,1.0,2000000.0,3.0,10.0,0,1,0,2013,2013,2013,2013,0,0,0,14.508657738524219
0,4,2011,0,0,1.0,1.0,350000.0,1.0,6.0,0,1,1,2011,2011,2013,2013,0,0,0,12.765688433465597
0,4,2012,0,0,1.0,1.0,100000.0,1.0,2.0,0,1,0,2013,2013,2012,2012,0,0,0,11.512925464970229
1,4,2012,0,0,1.0,2.0,290000.0,1.0,3.0,0,0,0,2012,2012,0,0,0,0,0,12.577636201962656
0,4,2013,0,0,1.0,1.0,1400000.0,1.0,3.0,0,0,0,2013,2013,0,0,0,0,0,14.151982794585487
1,4,2012,0,0,1.0,1.0,200000.0,1.0,3.0,0,0,0,2012,2012,2012,2012,0,0,0,12.206072645530174
0,4,2008,0,0,1.0,1.0,6000000.0,1.0,1.0,0,1,0,2013,2013,0,0,0,0,0,15.60727002719233
0,4,2010,0,0,1.0,2.0,5560003.0,1.0,3.0,0,1,0,2011,2013,0,0,0,0,0,15.531109205794964
0,4,2012,0,0,1.0,1.0,1250000.0,1.0,3.0,0,1,0,2013,2013,0,0,0,0,0,14.038654109278484
1,4,2005,0,0,1.0,1.0,6433000.0,1.0,3.0,0,1,0,2013,2013,0,0,0,0,0,15.676951550393138
1,4,2012,0,0,1.0,1.0,50000.0,1.0,2.0,0,1,0,2012,2012,0,0,0,0,0,10.819778284410283
1,4,2010,0,0,1.0,1.0,475000.0,1.0,3.0,1,1,0,2012,2012,0,0,0,0,0,13.071070083016778
0,4,2007,0,0,1.0,1.0,1500000.0,1.0,4.0,0,1,0,2011,2011,2012,2012,0,0,0,14.22097566607244
1,4,2008,0,0,1.0,1.0,200000.0,1.0,2.0,0,1,0,2012,2012,0,0,0,0,0,12.206072645530174
1,4,2001,0,0,1.0,1.0,718000.0,1.0,3.0,0,0,0,2008,2008,0,0,0,0,0,13.484224848030362
1,4,2008,0,0,1.0,3.0,6072500.0,1.0,3.0,0,1,0,2009,2013,0,0,0,0,0,15.619280939858465
1,1,2012,0,0,1.0,2.0,6309755.0,1.0,3.0,1,1,1,2012,2013,0,0,0,0,0,15.657607406505278
1,4,2004,0,0,1.0,2.0,485398.0,1.0,3.0,0,1,0,2008,2010,0,0,0,0,0,13.092724451953005
1,4,2012,0,0,1.0,2.0,7179849.0,1.0,3.0,0,1,0,2012,2013,0,0,0,0,0,15.786788910162592
0,4,2011,0,0,1.0,2.0,250000.0,1.0,2.0,0,1,0,2012,2012,2011,2011,0,0,0,12.429216196844383
1,4,2003,0,0,1.0,1.0,1557700.0,1.0,3.0,0,0,0,2008,2008,0,0,0,0,0,14.258720932314697
1,4,2011,0,0,1.0,1.0,725000.0,1.0,3.0,0,1,1,2012,2012,0,0,0,0,0,13.493926933836812
1,4,2010,0,0,1.0,2.0,7300000.0,2.0,6.0,1,1,0,2011,2013,2013,2013,0,0,0,15.80338490611862
1,4,2012,0,0,1.0,1.0,2892750.0,1.0,4.0,0,1,0,2013,2013,0,0,0,0,0,14.877718164738583
1,4,2012,0,0,1.0,3.0,600000.0,2.0,1.0,0,1,0,2013,2013,2013,2013,0,0,0,13.304684934198283
0,2,2004,0,0,1.0,1.0,300000.0,1.0,1.0,0,1,0,2004,2004,0,0,0,1,0,12.611537753638338
1,4,2011,0,0,1.0,1.0,15000.0,1.0,1.0,0,1,1,2013,2013,2013,2013,0,0,0,9.615805480084347
1,4,2004,0,0,1.0,1.0,651000.0,1.0,3.0,0,0,0,2008,2008,0,0,0,0,0,13.386264921190707
1,4,2004,0,0,1.0,1.0,649000.0,1.0,3.0,1,0,0,2008,2008,0,0,0,0,0,13.383187995686226
0,4,2013,0,0,1.0,2.0,370000.0,1.0,3.0,1,1,0,2013,2013,0,0,0,0,0,12.821258284620408
1,4,2012,0,0,1.0,2.0,961000.0,1.0,2.0,0,1,0,2012,2013,2012,2012,0,0,0,13.77572968795243
0,4,2013,0,0,1.0,2.0,44847.0,1.0,2.0,0,0,0,2013,2013,0,0,0,0,0,10.711011975617623
1,4,2012,0,0,1.0,1.0,1000.0,1.0,2.0,0,1,1,2012,2012,0,0,0,0,0,6.907755278982137
0,4,2008,0,0,1.0,1.0,8000000.0,2.0,1.0,0,0,0,2013,2013,1990,2013,0,0,0,15.89495209964411
0,4,2013,0,0,1.0,1.0,91900.0,1.0,5.0,0,0,0,2013,2013,2013,2013,0,0,0,11.428456308343778
1,4,2007,0,0,1.0,2.0,1742190.0,1.0,5.0,0,0,0,2008,2010,0,0,0,0,0,14.370653500481325
0,4,2009,0,0,1.0,1.0,10000000.0,1.0,4.0,1,1,0,2013,2013,0,0,0,0,0,16.11809565095832
0,4,1998,0,0,1.0,1.0,3400000.0,1.0,3.0,0,1,0,2013,2013,0,0,0,0,0,15.03928598958639
0,4,2012,0,0,1.0,1.0,1000000.0,1.0,3.0,0,1,0,2013,2013,0,0,0,0,0,13.815510557964274
0,4,2008,0,0,1.0,1.0,2400000.0,1.0,1.0,0,1,0,2013,2013,0,0,0,0,0,14.690979295318174
1,2,1999,0,0,1.0,1.0,10000000.0,1.0,7.0,0,1,0,2006,2006,2006,2006,0,1,0,16.11809565095832
0,4,2012,0,0,1.0,1.0,8000000.0,1.0,1.0,0,1,1,2013,2013,0,0,0,0,0,15.89495209964411
0,4,2011,0,0,1.0,1.0,3532000.0,1.0,3.0,0,0,0,2013,2013,0,0,0,0,0,15.077374840705987
0,4,2012,0,0,1.0,2.0,4150000.0,2.0,3.0,0,0,0,2013,2013,2013,2013,0,0,0,15.238618892206881
0,4,2010,0,0,1.0,3.0,6380000.0,1.0,2.0,0,0,0,2012,2012,2010,2010,0,0,0,15.668678655320972
1,4,1983,0,0,1.0,3.0,1060000.0,1.0,3.0,0,1,1,2012,2013,0,0,0,0,0,13.87377946608825
0,4,2002,0,0,1.0,1.0,300000.0,1.0,3.0,0,1,0,2012,2012,0,0,0,0,0,12.611537753638338
0,4,2009,0,0,1.0,1.0,201956.0,1.0,2.0,1,1,1,2012,2012,0,0,0,0,0,12.215805130874553
1,4,2001,0,0,1.0,2.0,8030000.0,1.0,3.0,0,0,0,2008,2010,0,0,0,0,0,15.898695085922945
1,4,2011,0,0,1.0,1.0,1090000.0,1.0,2.0,0,1,1,2012,2012,0,0,0,0,0,13.901688254205327
0,4,2008,0,0,1.0,2.0,2075000.0,1.0,3.0,0,1,0,2012,2013,0,0,0,0,0,14.545471711646936
0,4,2010,0,0,1.0,1.0,500000.0,1.0,3.0,0,0,0,2013,2013,0,0,0,0,0,13.122363377404328
1,4,1992,0,0,1.0,1.0,10190500.0,1.0,4.0,0,1,0,2012,2012,1995,1995,0,0,0,16.136966471708572
1,4,2005,0,0,1.0,2.0,2773471.0,1.0,3.0,0,1,0,2012,2013,0,0,0,0,0,14.835610162320362
0,4,2007,0,0,1.0,1.0,3183777.0,1.0,1.0,0,1,1,2012,2012,0,0,0,0,0,14.973578785805215
0,4,2011,0,0,1.0,1.0,4181464.0,1.0,3.0,0,1,0,2012,2012,0,0,0,0,0,15.246171982415945
1,4,2011,0,0,1.0,1.0,7500000.0,1.0,2.0,0,1,0,2012,2012,0,0,0,0,0,15.830413578506539
0,4,2013,0,0,1.0,3.0,80000.0,1.0,6.0,0,1,0,2013,2013,2013,2013,0,0,0,11.289781913656018
0,4,2006,0,0,1.0,1.0,1300000.0,1.0,3.0,0,0,0,2008,2008,0,0,0,0,0,14.077874822431765
0,4,2012,0,0,1.0,3.0,13200000.0,1.0,3.0,0,1,1,2012,2013,0,0,0,0,0,16.3957273875566
0,4,2013,0,0,1.0,2.0,100000.0,1.0,2.0,0,0,0,2013,2013,2013,2013,0,0,0,11.512925464970229
0,4,2012,0,0,1.0,2.0,10880030.0,1.0,1.0,0,0,0,2012,2013,2013,2013,0,0,0,16.20243955674121
0,4,2013,0,0,1.0,1.0,19299.0,3.0,3.0,0,0,0,2013,2013,2013,2013,0,0,0,9.86780856007911
0,4,2010,0,0,1.0,2.0,1075000.0,2.0,2.0,0,1,0,2011,2013,2011,2013,0,0,0,13.8878312195439
1,4,2013,0,0,1.0,1.0,116667.0,1.0,4.0,0,1,0,2013,2013,2011,2011,0,0,0,11.667079001936262
0,4,2011,0,0,1.0,1.0,1000000.0,1.0,3.0,1,1,1,2013,2013,0,0,0,0,0,13.815510557964274
0,4,2011,0,0,1.0,1.0,100000.0,1.0,3.0,0,1,0,2013,2013,0,0,0,0,0,11.512925464970229
0,4,2012,0,0,1.0,1.0,523500.0,1.0,7.0,0,1,0,2013,2013,2013,2013,0,0,0,13.16829230929273
0,4,2009,0,0,1.0,2.0,11000000.0,1.0,14.0,1,1,0,2009,2012,2012,2012,0,0,0,16.213405830762646
0,4,2012,0,0,1.0,1.0,25000.0,1.0,3.0,0,1,1,2013,2013,2012,2012,0,0,0,10.126631103850338
0,4,2013,0,0,1.0,1.0,4187816.0,1.0,1.0,0,1,1,2013,2013,2011,2011,0,0,0,15.247689914954861
0,4,1999,0,0,1.0,1.0,13800000.0,1.0,4.0,0,1,0,2006,2006,2007,2007,0,0,0,16.440179150127435
1,4,2011,0,0,1.0,1.0,1135198.0,1.0,3.0,0,1,1,2013,2013,0,0,0,0,0,13.942317643022331
1,4,2011,0,0,1.0,1.0,200000.0,1.0,3.0,0,0,0,2013,2013,0,0,0,0,0,12.206072645530174
0,4,2003,0,0,1.0,2.0,4551630.0,1.0,5.0,0,1,0,2011,2013,2004,2004,0,0,0,15.330995968532118
0,4,2006,0,0,1.0,2.0,1020000.0,1.0,1.0,0,0,0,2008,2011,2011,2011,0,0,0,13.835313185260453
1,4,1954,0,0,1.0,1.0,200000.0,1.0,3.0,0,1,0,2013,2013,0,0,0,0,0,12.206072645530174
1,4,2011,0,0,1.0,2.0,350000.0,1.0,3.0,0,1,0,2012,2013,0,0,0,0,0,12.765688433465597
1,4,2013,0,0,1.0,1.0,300000.0,1.0,2.0,0,0,0,2013,2013,2013,2013,0,0,0,12.611537753638338
1,4,2011,0,0,1.0,1.0,75000.0,1.0,2.0,0,1,0,2012,2012,0,0,0,0,0,11.225243392518447
0,4,2010,0,0,1.0,2.0,816422.0,1.0,3.0,1,1,0,2011,2012,0,0,0,0,0,13.612686657129466
0,4,2012,0,0,1.0,3.0,1002872.0,1.0,3.0,0,1,0,2012,2013,0,0,0,0,0,13.818378441651758
1,4,2012,0,0,1.0,1.0,250000.0,1.0,3.0,0,1,0,2012,2012,0,0,0,0,0,12.429216196844383
0,4,2010,0,0,1.0,1.0,250000.0,1.0,1.0,0,1,0,2012,2012,0,0,0,0,0,12.429216196844383
1,4,2012,0,0,1.0,2.0,4000000.0,1.0,4.0,0,1,0,2012,2013,0,0,0,0,0,15.201804919084164
0,4,2013,0,0,1.0,2.0,120000.0,1.0,2.0,0,0,0,2013,2013,0,0,0,0,0,11.695247021764184
